"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
2.13316543357573e-05,6.89045113154485e-06,0.01422577102143,3.10873247693198e-06,8.76950407458583e-05,1.49770574266672e-06,2.66458105981336e-05,9.61316031892249e-05,0.000528318352590439,2.09276216505491e-06,2.03171862709732e-06,1.69107776022281e-05,6.73505800076897e-06,0.960118492430852,0.0221137065429492,5.49651776300502e-06,0.000847757534146763,6.2993141917821e-06,0.00186775143732114,1.53355341405188e-05
8.80166462673564e-06,1.20016951397722e-05,4.88443960678072e-07,2.93234600262838e-05,1.87353502029438e-06,0.999753338763267,3.34211502938164e-06,3.05017593564868e-07,1.13886507880466e-06,0.000139561615875326,4.4000740452258e-05,2.07711999947559e-07,1.74756883891594e-07,4.33306496438258e-07,3.5029152659825e-07,2.01597083973041e-07,8.10258670320228e-07,1.6652332581998e-07,7.48785696807827e-07,2.7308522463707e-06
0.00103504825463867,0.142925104984404,2.32979775325964e-05,0.813225769153603,0.000205443851807868,0.00027501227806691,0.000471935036997656,8.36391861919941e-06,5.50014606291412e-05,0.014753523244961,0.0260194474373724,4.8957836470681e-06,3.58217190037811e-06,1.95653221713383e-05,1.25059757536264e-05,3.81802313891679e-06,5.19057402887412e-05,3.5276879973818e-06,3.93298581959212e-05,0.000862921838274536
1.13751714817019e-06,4.73639581335646e-07,1.80534152971768e-06,3.39231386811095e-07,1.13740824216029e-06,3.02759475876317e-07,9.44419655354018e-07,0.000237894175588135,2.89026124755203e-06,3.08280188773229e-07,2.67472612295749e-07,0.00799948764775472,0.0596861406374924,2.53543695421339e-06,7.98867462730027e-06,0.0101899009644465,1.72219126610612e-06,0.921861905940056,2.19716315658158e-06,6.20837590140275e-07
5.93793149593416e-07,2.51851032999456e-07,8.90557918787689e-07,1.80429815825872e-07,5.90888223859663e-07,1.62733206930899e-07,4.95891096007108e-07,9.63768111975232e-05,1.46264943185897e-06,1.64526269182356e-07,1.42317670341759e-07,0.00226765269777308,0.0149732550657397,1.24258032368189e-06,3.75569108566121e-06,0.00517861872964482,8.87466053088089e-07,0.977471857740476,1.09045159987413e-06,3.27128291252811e-07
7.67373042277168e-07,3.24094007933016e-07,1.07239925746529e-06,2.34847566652143e-07,7.39776955462751e-07,2.20564198916574e-07,6.3406219415864e-07,8.22856928686222e-05,1.78004105699953e-06,2.17378637675271e-07,1.86583054463212e-07,0.00139312461047632,0.0184281175397125,1.46153262523929e-06,4.1656707498179e-06,0.0143032352003671,1.07988581295482e-06,0.965778603951579,1.33265587941314e-06,4.16139956658838e-07
4.08763846224912e-05,1.14347169453603e-05,0.0246999983994123,4.96160870507914e-06,0.000191476085351166,2.27682156664674e-06,5.29442965738007e-05,0.00010905789186881,0.00144285026407435,3.2855800663789e-06,3.1766617055617e-06,2.00940027394535e-05,8.36738168347339e-06,0.955865870738038,0.0115041579068932,7.1646000925307e-06,0.00220056810345596,7.93789616388261e-06,0.00379615386904736,2.73467909935926e-05
1.76891460791933e-05,5.85689960856499e-06,0.146150611406606,2.43018376185168e-06,0.000106595499370664,1.07836828771434e-06,2.513334977256e-05,2.58410200431444e-05,0.000456250249548369,1.57109927772302e-06,1.54719197762204e-06,6.0313627463743e-06,2.76293294838169e-06,0.845286643176232,0.00210510312756635,2.38798502397045e-06,0.00160898309550532,2.60378624957537e-06,0.0041767440777044,1.41360416903145e-05
0.0121492948823456,0.00029520879604537,3.72516213049171e-05,6.85434577920327e-05,0.0081224964261985,1.12955715688019e-05,0.977173919341186,5.52961769958643e-06,0.000249261006734467,3.00554160033863e-05,2.96906884687094e-05,2.42176926609225e-06,1.56303387351947e-06,2.65133338942914e-05,1.33006587767951e-05,1.67449129225271e-06,0.000224558673249891,1.55221028165452e-06,9.51363993298702e-05,0.00146073260468791
1.18338336913444e-06,4.86551035455734e-07,1.70808402362419e-06,3.48914028000604e-07,1.1545970875886e-06,3.19126427529507e-07,9.783773381049e-07,0.00016416522044414,2.86980042034834e-06,3.20101122519439e-07,2.75196996370179e-07,0.00295300074117603,0.0286545116573867,2.3431669266814e-06,7.01618222373522e-06,0.0210453288017734,1.70347773074525e-06,0.94715951419658,2.1394124641946e-06,6.33011445659557e-07
6.93442280130027e-06,2.90928954447511e-06,1.2491118370924e-05,2.04594188852276e-06,7.40395337566796e-06,1.68004174550912e-06,5.87207696306496e-06,0.00359334744410388,1.88296470509171e-05,1.79107521307579e-06,1.58526536174313e-06,0.721322241327876,0.1590899406168,1.8240191565941e-05,6.26001210173145e-05,0.00909454642481179,1.18137308065085e-05,0.106727046680507,1.47409838668485e-05,3.93964632928908e-06
6.78035001147944e-21,9.65105918574249e-21,1.22210892181249e-22,5.26822564904329e-22,9.21571666137027e-21,3.76489917550487e-23,1.73136129299809e-20,1.601746517217e-23,4.3756473827569e-22,1.52571199807361e-22,1.67450344405139e-22,7.05948458971878e-24,4.46373913978688e-24,8.76527280123344e-23,4.00921146372785e-23,4.63279962075035e-24,5.79885967181031e-22,4.43830551140287e-24,3.10352092366268e-22,1
