"","Abaurregaina-1","Ahetze-2","Aia-3","Aldude-4","Alkotz-5","Altzai-6","Altzuruku-7","Amezketa-8","Andoain-9","Aniz-10","Aramaio-11","Araotz-12","Arbizu-13","Arboti-14","Armendaritze-15","Arnegi-16","Arrangoitze-17","Arrasate-18","Arrazola-19","Arrieta-20","Arrueta-21","Asteasu-22","Ataun-23","Azkaine-24","Azkoitia-25","Azpeitia-26","Baigorri-27","Bakio-28","Bardoze-29","Barkoxe-30","Bastida-31","Beasain-32","Behorlegi-33","Beizama-34","Bergara-35","Bermeo-36","Berriz-37","Beruete-38","Beskoitze-39","Bidarrai-40","Bolibar-41","Busturia-42","Deba-43","Dima-44","Domintxaine-45","Donamaria-46","Donibane Lohizune-47","Donostia-48","Dorrao-49","Eibar-50","Elantxobe-51","Elduain-52","Elgoibar-53","Elorrio-54","Erratzu-55","Errezil-56","Errigoiti-57","Eskiula-58","Etxalar-59","Etxaleku-60","Etxarri-Larraun-61","Etxebarri-62","Etxebarria-63","Eugi-64","Ezkio-Itsaso-65","Ezkurra-66","Ezterenzubi-67","Fika-68","Gaintza-69","Gamarte-70","Garruze-71","Getaria-72","Getxo-73","Gizaburuaga-74","Goizueta-75","Hazparne-76","Hendaia-77","Hernani-78","Hondarribia-79","Ibarruri-80","Igoa-81","Ikaztegieta-82","Irisarri-83","Itsasu-84","Izturitze-85","Jaurrieta-86","Jutsi-87","Kortezubi-88","Landibarre-89","Larrabetzu-90","Larraine-91","Larzabale-92","Lasarte-Oria-93","Laukiz-94","Legazpi-95","Leintz Gatzaga-96","Leioa-97","Leitza-98","Lekaroz-99","Lekeitio-100","Lemoa-101","Lemoiz-102","Luzaide-103","Makea-104","Manaria-105","Mendaro-106","Mendata-107","Mezkiritz-108","Montori-109","Mugerre-110","Mungia-111","Oderitz-112","Oiartzun-113","Onati-114","Ondarroa-115","Orexa-116","Orio-117","Orozko-118","Otxandio-119","Pagola-120","Pasaia-121","Santa Grazi-122","Sara-123","Senpere-124","Sohuta-125","Sondika-126","Suarbe-127","Sunbilla-128","Tolosa-129","Uharte Garazi-130","Urdiain-131","Urdinarbe-132","Urketa-133","Urretxu-134","Urrustoi-135","Uztaritze-136","Zaratamo-137","Zeanuri-138","Zeberio-139","Zegama-140","Zestoa-141","Zilbeti-142","Zollo-143","Zornotza-144","Zugarramurdi-145"
"Orozko-118",54.9815692469721,55.2213793894189,48.999653859467,56.11457791645,51.8296529968454,63.607367475292,62.9643919299092,48.917445482866,50.4451345755694,52.6542249870399,30.0813648293962,35.7235718000148,51.2916666666667,61.3396624472574,60.8568443051202,58.705661792276,57.1086114235721,33.2208063193978,29.0119604784191,25.0992997931773,61.032122169563,49.2557209508998,46.6655575273588,58.3268849206349,45.540027605245,46.7922662315186,59.3865327380953,26.8129571577847,62.3295144571741,63.7976376197905,61.1532385466035,47.4727838258165,58.5184355874011,47.2594978893579,39.7461693236341,33.7948450017415,27.353929714178,50.1785404749523,58.7286612758311,58.636942198263,31.1731691638233,26.0479429867184,44.2269299023957,19.2857142857142,61.5373078365205,54.1692872117401,57.2779274807356,48.678855758295,49.3905058135229,37.5184016824395,29.7116736990154,47.2741859833617,42.4492979719189,29.482031943212,54.6171875,47.60312523143,26.1550940324524,63.7262095849576,53.2289120936088,52.0389177261216,49.0648723257419,21.622735698565,30.6939198696585,53.4786496758328,45.4442719116632,49.5851818988465,60.0937382827147,21.0142335494447,46.7609666987583,60.0440364233468,59.7743962449845,45.1866251944012,30.8560447239692,31.1223958333333,51.5671808629555,58.8210927004031,56.2486938349008,48.992027641096,50.8663194444445,25.2782111284451,49.3589174800355,47.4969861362267,58.6362392396876,57.8247931436112,60.222913426646,56.3104731525784,60.1116071428572,29.9503041091825,59.6178534109569,20.1058387781989,62.8398405175657,60.2948375611927,48.6775778222124,28.1711309523809,45.4918154761904,33.3463136033229,26.51968503937,47.7207534128219,54.3066457352172,32.9204355734968,20.1255547173914,29.196755625327,55.8268127282212,58.4941683381621,26.8472222222221,42.0528771384136,29.1469194312796,53.2932091755621,63.1507811128664,58.6316064887494,23.167556742323,48.4983583894937,51.2025534851622,35.098297438391,33.6612911652531,47.6049766718507,48.0803571428572,0,25.8510795622596,62.9541030248578,48.8429537181487,63.6960740409016,56.8287346091085,56.9195075757576,64.1412209837407,26.454861111111,51.2949252201589,53.0054072911216,47.8140660100225,58.7626546681665,49.5104166666667,63.079025130096,60.2507304746111,45.1641526175687,63.6733630952381,56.7367683140554,21.1178977272726,20.631464612802,18.8397817460317,44.572611653357,47.8183229813665,54.3792383933229,21.9811461360757,25.3729786124152,54.0303983228512
"Otxandio-119",54.3328100470958,54.0109289617486,45.6811145510836,55.5658914728682,52.0794148380355,63.3229166666667,63.3748701973001,46.4241486068111,47.3713991769547,53.5703245749614,24.1001564945226,30.1746031746031,47.8260869565217,61.0849056603774,60.2544132917965,58.2889932185707,56.9327073552426,24.8729911871436,20.4909560723514,27.3478939157565,60.4447933019362,46.6615067079463,44.9588477366255,57.0652173913044,41.6820987654321,44.8194014447884,58.4862623120788,27.6116303219107,62.0867208672087,63.405684754522,59.6232339089482,44.2400824317362,57.8971962616823,44.8686244204018,35.3621417462786,33.1204569055036,23.5236625514402,48.2687338501292,58.625,58.1822916666667,25.4268022998672,27.30629225169,41.6431510875955,24.1653746770025,61.5388628064685,51.5962441314554,55.6485788113695,46.8214654282766,46.6048428645028,31.907001044932,28.3962264150943,45.0643997939206,36.4806201550387,24.1512345679012,54.3995859213251,44.9665121071612,28.0316220238094,63.3758639021797,51.3343637300361,50.1415094339623,46.9958847736625,27.7674366449876,25.4471185692205,53.8517366511146,42.0833333333333,47.4291602266873,59.9496981891348,25.4020094300031,47.2385368366821,58.6604361370717,59.3733543970511,43.3745492014425,33.1822916666666,26.055900621118,49.7045101088647,59.1588785046729,55.2907580477674,48.0834803057025,48.9233954451346,25.0645994832041,48.0761316872428,45.5630428271938,58.1226820946447,57.5991756826378,59.0468830499743,54.6645536185948,59.3271221532091,26.0732714138286,58.65005192108,24.2592592592592,62.780892576811,59.3292053663571,46.6099948480165,31.0869565217391,41.5450310559006,27.3942208462332,30.8189880020866,45.9556929417826,53.3957358294332,30.5616224648986,27.6249907139142,31.3936557462298,55.1966229726728,58.6821705426357,18.6335403726707,39.258114374034,24.3537414965986,54.3443917851501,62.4895178197065,57.9199167966719,29.3667993513194,46.2648119526017,49.1019988242211,32.6245847176079,31.5931758530184,46.0999484801649,46.2008281573499,25.8510795622596,0,62.6979166666667,47.8294573643411,63.2992137665035,55.6604747162023,55.0879917184265,63.2655190401669,28.9648033126293,50.3199174406605,50.9516380655226,45.9814528593508,57.8925404277517,47.1066252587992,62.607746863066,59.9011532125206,41.466049382716,63.2453416149068,56.1807732497388,24.8203194321206,22.8078310149407,24.5903578822833,41.8724279835391,45.5346119929453,54.7848626231208,26.9747463526623,21.353032659409,51.7864583333333
"Pagola-120",45.7542826956456,36.4773893878371,51.9868637110017,35.3685073403383,48.1329113924051,17.621926793851,19.0698785966924,53.5042543663233,53.2953869047619,47.3246527777778,59.572707440006,59.8331713637836,51.9788941217513,29.6148904006046,32.4210382793059,33.8311231665661,39.1875125577657,61.3770778652669,62.1140763997907,64.257880087264,32.0486032250737,52.3958799820869,53.2150297619048,40.1657979208999,57.0401785714286,54.3260188087774,33.4432234432234,63.8222923238696,35.5568587588292,19.5882703629182,33.8612180212813,53.1403234220136,31.8986263080751,53.6537744988449,57.2423447069116,63.4144509538831,61.405505952381,50.4403079913284,34.5106447002181,35.9393825771778,60.5120167189133,64.9627623561273,56.6975446428572,62.9732625650993,25.6385167583905,48.4297769740808,39.5991876604121,53.6404687266756,53.5665922619047,59.6054421768708,62.1784956020625,52.7930546240406,58.7411228227555,61.640625,45.3659265904164,53.0166182278858,63.6799276672695,22.9496927803379,45.6577380952381,49.3622990597513,52.3400297619048,65.6759280288692,62.4074074074074,48.2200792404874,53.7496279761905,48.8180937476712,31.1432247429082,63.4821897262842,52.9423363095238,29.7290855545572,31.6925300471626,54.6536006160419,65.5274261603376,61.2820512820513,52.1889763779528,35.3209598800149,42.9998497821842,52.9273313492064,53.3662256111236,63.8588622262092,50.6938563256816,54.0566893424036,34.1844769403824,37.3188244047619,33.0746415043289,45.267094017094,30.2974010116866,61.5121659949246,31.6312960879889,63.6071428571429,20.7859563081081,29.4009737436967,52.2810939712348,65,56.1711340720775,61.5487386177041,63.6185948230322,50.9553571428572,47.212223472066,62.1823516136312,64.058903182126,65.3963238797362,34.6182977127858,36.0527690700104,62.4573225516622,58.0408376183024,64.8065712771595,47.0179047619048,20.8469387755101,35.5625657202944,64.1218838632632,51.1763392857143,53.2202380952381,60.4612394408313,61.374355474674,52.7073552425665,53.8610240334378,62.9541030248578,62.6979166666667,0,55.1536218883158,21.3433052208562,39.9744986813952,39.798592392932,17.7352830896137,63.6081162024558,48.1768388106416,47.534174553102,51.5410984425069,32.801009644364,54.1967556253271,16.9556247242197,34.7059523809523,54.1897321428572,19.5163340061298,36.9642227261274,64.3991464510333,63.7260600640882,63.7623539982031,54.8400297619048,52.5275297619048,46.0622422197225,63.8890138732659,61.9763779527559,44.9254068716094
"Pasaia-121",45.5310199789695,43.1178577966057,28.3307413167444,49.5664589823468,38.5564304461942,57.9061074979443,58.3869026122548,30.3939865215137,25.8656330749353,41.8271221532091,46.8553459119497,41.7200712060525,36.6068642745709,54.507635597683,52.962962962963,52.1690625935909,46.8156633722671,43.200356585692,47.4091381100727,50.8355724735035,52.9517800811176,27.534621935866,30.7545219638242,45.4307505633559,31.6655592469545,31.4300525809079,51.7447916666667,50.9233176838811,55.8551198257081,58.6159323542501,53.8590956887487,34.6325051759834,51.3190252626872,28.343685300207,39.2760416666666,49.906103286385,45.4307862679956,32.4061711912179,51.8778500411154,51.0693728040667,47.3753980596904,51.1621137483206,30.9206349206349,50.3219106957425,53.6635220125786,37.0492662473794,44.8620382732532,27.3802118047841,40.4650990831114,41.0971128608924,48.9626119010005,29.413635019225,34.9792315680166,44.1395348837209,43.6245449817993,29.435817805383,51.3823478109192,58.1481481481482,37.4083111505471,34.6702718942466,35.359173126615,50.1294376846427,47.3206891452233,42.4947916666667,31.2631967515688,36.2333629103815,52.9544773884397,50.2037450396826,34.6938775510203,52.1305611446457,52.3756613756614,27.6915113871635,51.5332286760858,47.743109724389,33.0889136904761,51.765407258365,40.9076682316119,24.0627537836839,26.9578783151325,51.0695742471443,32.3691399040236,29.0205371248025,51.3542986312939,50.7697426796806,52.2515527950311,46.9267515923567,53.9573582943318,49.4453084499741,51.8488710038006,49.1853082318199,56.4270692504131,53.6980670962008,27.7233067139899,50.8632345293812,35.6713220909788,43.7784196104569,52.2746331236897,35.8229813664596,41.3740856844305,44.9425287356322,50.3985669502911,52.9832810867294,47.0833333333333,52.3802106512387,45.5954238169527,32.0600414078675,51.485564304462,42.5145272054939,57.0296396599714,52.6436781609195,51.3914191907971,34.4668737060041,22.8527131782945,41.1064134895911,44.6137231263813,29.4927536231883,25.7384295371814,48.8429537181487,47.8294573643411,55.1536218883158,0,57.8664580073031,44.470858327779,44.6984868713841,57.971561980996,51.3676547061883,37.3554025031474,36.1703239289446,27.1066252587991,51.3334830787661,38.3515340613624,55.1151315789474,52.7048406139316,31.8346253229974,57.3917242403982,48.7139107611549,49.9026818215586,51.5394853593611,50.9018646460144,35.2860834256183,28.9517657192075,42.4895833333333,49.078820295669,47.90625,38.3800553188308
"Santa Grazi-122",48.287676401781,40.7508250825082,53.8463541666667,40.5793166791606,50.8158429248477,16.7124184341165,17.5813389964332,56.0390625,55.3345201008752,50.2173268061119,60.8188976377953,60.719999006384,53.9406811237797,34.6479510980303,38.1539209090229,38.3758950478193,42.7444794952681,62.7734170591314,63.1216931216931,64.6147798742139,37.5101443722679,54.7831101190476,55.1598427533007,44.7921218454134,58.3229491173417,56.4089781746032,38.3444776402522,63.8169993272034,40.3153786104605,16.2485119047618,39.6213545976579,55.1527963210206,37.0120355834641,55.537850085432,59.2045709392648,63.4329140461216,61.9003115264798,53.5103211863775,39.649793775778,40.0054820462983,62.1996527777778,65.0131027253669,59.1887949364585,63.9924733586706,31.2996655685334,51.250938861349,44.1957920361676,55.8369295634921,54.6988577362409,61.1497890295359,63.365029054411,54.4635118738083,59.8043818466354,62.5025960539979,49.1273567329905,55.5824232969319,64.212223472066,18.4353625685888,49.1787815853237,50.4070294784581,54.0546654798991,65.1288426763111,62.9710521754204,50.7213763248246,55.6512386886219,51.4085134833965,36.9100821190726,64.057819575061,56.0502892745884,35.1347216002388,37.0839652209078,55.9772676621351,65.3280839895013,62.1495745633677,53.9795918367347,40.55879494655,46.8718696269717,55.2657864807398,56.48371711752,64.40755644981,53.7376879212027,55.3055304400241,40.1352615638329,41.2012312713247,37.4143302180685,47.179311916154,36.1118563231239,61.2526041666667,36.2816775061672,64.4158878504673,18.9262157400958,35.0993182584446,54.4756456924944,65.7038527461063,56.9771607702642,62.2053571428572,64.1760552801562,53.688621866192,50.3545887219357,63.6167979002625,64.0004492362983,65.8920134983127,40.3517231068251,40.7049851190476,63.2445141065831,59.3863754550182,64.7385103011094,49.4174831016936,16.9130043655359,40.0574024158929,64.0829613095238,53.6077733273995,55.0226227562676,61.0164691854833,62.7989417989418,55.0152291805958,56.8199404761905,63.6960740409016,63.2992137665035,21.3433052208562,57.8664580073031,0,44.043391504329,43.9839279494452,17.279951006366,63.4320739250317,49.5720971696011,50.8395727263652,54.8956243964044,38.1508186870962,56.2150681868992,18.5768872939925,39.4938008370844,55.7105770657173,19.5173284375161,40.7195599758891,64.5019157088123,64.5108090037888,64.1463596393174,56.7731048805815,54.7114671413737,49.1056789015973,63.7789987789988,62.175697865353,48.0802163136548
"Sara-123",40.0757405324334,16.5589719530605,43.8243123336291,29.8076970549754,35.809374064091,43.9540727471762,44.6224721459096,44.349304939367,44.3004570249152,35.9328165374676,54.2247888166256,52.795551605816,44.6053997923156,37.0677482349406,34.1065228174603,32.0583837930776,23.4646532605715,54.7633905356214,57.874546397097,59.3330352485282,35.8710161229845,44.6517302573203,44.2274804658705,21.2160433889405,47.9367536488279,44.8473084886128,31.2729366317509,59.7604166666667,36.4289598384214,44.1350070354735,35.2988376452943,45.5400516795865,34.1868131868131,43.7925433739387,49.7236460887007,59.2447916666667,55.8690844758956,40.3073391098274,29.1827508259432,27.4789769617355,54.8103371783496,59.1810119979134,50.5694383016364,57.2876397837518,36.5099073262338,37.537190700456,19.4618031009943,42.8995366262447,46.750092284976,54.1194968553459,58.9897851885234,44.374677002584,50.8309264607865,57.8998968008256,35.0129802699896,44.1956441491325,59.4807682738717,45.3968253968254,33.142118863049,40.5441640378548,41.5966386554621,59.4693163354581,56.2403100775194,38.0559889062229,44.8216128556685,40.2834994462901,33.4683643687244,57.3055493648318,43.09449981543,34.0466044372294,33.4537016074258,45.2390796111726,61.3218390804598,55.846313603323,41.0925389396528,32.6354166666666,24.6245039682538,43.7721643681396,40.221777184394,59.748204102792,39.2540173964322,43.2165389815232,30.6729910714285,26.9695962951776,30.9679416191043,40.3497615262321,33.2107793556391,57.5465838509317,31.685606060606,57.2976559044671,44.3228232834532,34.0508232278418,45.1662360034453,60.0778816199377,45.5681649606883,56.583850931677,58.8932496075353,40.751568844592,35.263432446531,58.1742305685968,57.7040017885089,60.9829346449065,28.0776564395908,28.7876768125601,55.6067349058004,50.3772609819121,58.8556430446194,39.7245490906346,44.9048620499724,31.5463149265965,60.1153504880213,40.3403469915097,42.7075040542532,53.1843540941519,56.7610772587076,43.2523686477174,45.9138110072689,56.8287346091085,55.6604747162023,39.9744986813952,44.470858327779,44.043391504329,0,17.8463540613073,43.1120580100172,56.858774662513,37.3654244306418,36.9926969222743,44.9686231081579,31.5384275588356,47.1858774662513,40.4145489613469,31.8534234375818,45.7142857142857,43.0451713395638,23.6560347409403,58.4913217623498,57.4337393872278,58.6700786233497,46.3194751584844,43.9241374380693,36.8208156897704,58.6973478939158,55.210608424337,25.4921132507339
"Senpere-124",41.2472730008275,15.2655979883702,43.9886515353805,29.7427923090949,36.9716088328075,43.919087551163,44.6363023949231,43.7843049992583,43.6638568470866,35.8083388876545,54.6111736032996,53.1266869722408,44.7274305555556,37.9151597347799,31.2180922525749,31.0916135483064,20.3085864266966,54.46875,57.2854914196568,59.6856544815729,36.2268747576804,44.6677050882658,43.829488317066,18.9243551587301,49.2513309671695,46.3940809968847,29.6370817497577,60,35.3084858404007,44.4345392863333,34.518167456556,45.300303636229,32.769816390506,44.8233725838702,51.2385423653029,59.8301985370951,55.5383022774327,39.8124210682713,28.1854597184785,25.2158829989018,55.3842159916926,59.7831765935214,49.9866903283052,57.8722482232623,37.1724784401949,35.604799400075,17.4166109501522,43.1664441477525,46.3714236342541,55.3259726603575,59.3545475062063,44.0176257128046,50.7926602778397,57.4401064773736,33.5409226190476,45.4632303932459,59.4662480376766,44.7294198578308,32.265422498704,39.4365455502896,42.0803756285122,58.7752952681863,56.9543805080353,38.0672926447574,44.3474563738539,39.4134636747389,31.0931928963424,56.598716880407,43.5662445382508,31.9055082848186,33.879173290938,46.3087215186749,61.5382599580713,56.9501488095238,40.4640376984127,31.1135990446334,22.5470219435736,42.9085329784087,39.9996285565708,59.6174132679593,38.883712905452,43.6168876833434,30.5787838076238,25.540990890913,30.6050507294674,41.3503455608719,33.5959821428571,58.5565939771547,31.6300940438871,56.606033717835,43.8100245355766,33.9947660508408,44.8987767028202,60.2552083333333,47.0925099206349,55.7706571725263,59.461567304087,40.5106272680145,34.4200244200244,58.7414965986395,57.7080062794349,61.9436345966958,29.1366718831507,27.9656043384591,55.3121279761905,50.2320471993878,59.539582394472,41.1227193580134,45.0349105887081,30.0381251401659,59.3093147766045,40.3625120343627,42.9654687962141,53.3905356214249,58.4778507282469,41.9751166407465,46.7057291666667,56.9195075757576,55.0879917184265,39.798592392932,44.6984868713841,43.9839279494452,17.8463540613073,0,43.7238037552998,57.3923611111111,36.5769173713099,36.6169544740973,44.6889580093313,29.9700037495312,47.9147165886636,40.638058628174,30.9452853989277,46.9565217391304,42.5178571428571,24.0702769015071,58.0859375,57.4727838258165,59.2005208333333,46.1995957803411,44.5134575569358,36.9461211714732,58.286622089439,55.7485654668753,24.1423330338424
"Sohuta-125",47.6437946342405,40.2366235202056,54.1652225325695,38.5235245423333,50.8130511463845,13.7044077565404,15.7705713629883,56.363160648875,55.5740503627828,49.509650495566,59.6752561784207,59.413996206449,53.6727947105306,32.6756417679984,36.5643478498368,36.4874349105728,42.1146603000802,61.5878023133544,62.1960167714885,64.7174502712478,34.2264432312202,55.522912461688,55.4659946209242,44.5097055175795,58.6204770711813,56.5201465201465,36.3657804459691,63.9178515007899,37.0578790726817,15.3903567696671,37.4838635791016,55.8829676071055,35.6445368511614,55.342317035107,58.0336487907466,63.8546603475513,61.4188836724048,53.1656184486373,37.108677187791,38.4395257739106,61.3710099424385,65.1582278481013,58.4141888367241,63.9063478450271,28.11377932231,51.4584834077703,44.4531987928214,55.5150631681244,54.3659261969121,60.2937391172685,62.5706829056111,55.1097178683386,59.7908328568706,62.4621804903495,47.985347985348,55.6269592476489,64.3742496278154,18.3724272496485,49.7071316789627,50.2445507708666,54.3453312467397,66.0662356044522,63.2131661442006,50.217336469305,56.0038005812654,51.3113897596656,35.4585486431344,64.7709178308548,55.8602117757048,34.1837121758381,34.9992393123383,56.6238933480313,65.342489874978,61.7165354330709,53.9913451427647,38.542477501468,47.3217619663117,55.7560175870035,55.8041329739443,64.4234800838574,53.5833333333333,55.2963888258006,37.712182664864,39.689017294651,36.2211540850038,45.9978598180845,34.4327187487565,61.1459968602826,34.726892455599,64.7416485444654,20.3322342387318,32.4658674658674,54.8163905060457,65.6902887139108,56.1862844067569,61.883830455259,64.3068783068783,53.8630435813535,50.2015422362426,63.1715893108298,64.2987629459149,65.962552742616,38.4849167656738,38.5365889996972,62.9529945120496,59.3648305717271,65.307855626327,49.4905788655789,16.9458275340628,38.5761929837759,64.8478732152202,52.9003651538863,55.2454118651302,60.6734800838574,62.1572641795572,55.7889237199582,57.0038125140166,64.1412209837407,63.2655190401669,17.7352830896137,57.971561980996,17.279951006366,43.1120580100172,43.7238037552998,0,63.8530183727034,50.2918346021794,50.6898367561875,54.7021943573668,36.6055550366168,55.3825995807128,17.0900346893724,38.1474174128598,55.7657053431701,15.8435195600549,38.8371644253997,64.8556430446194,64.542842215256,64.4191976003,56.2389149713093,55.0859364943872,48.6754202684802,64.1640378548896,62.223974763407,48.2043536632144
"Sondika-126",58.1913774973712,55.4375437543755,52.2556000593384,58.6167446697868,54.1102362204724,63.6313267445343,63.1527093596059,52.1131879543094,52.5207039337474,53.9657853810264,34.2976939203354,39.0951638065523,51.9836309523809,62.9430379746836,61.6745036572623,60.9081364829397,59.1518560179978,36.0364583333333,32.3764950598024,24.5044036423346,62.2906793048973,51.6407061266874,49.7567287784679,58.3802083333333,48.0871044069802,50.3293279928794,60.8577390267531,25.7388392857142,63.9443535188216,63.5517420696828,62.3802001053186,50.0259201658891,59.932079414838,50.4872991187144,42.4596738681246,33.0974772354082,32.6777087646652,52.0842604954755,60.3459119496856,59.572102425876,33.2962468476487,28.4109568592327,47.2049689440994,24.3094496365524,63.1574803149606,53.2178477690289,57.5888368868088,51.976597793083,51.7755313634007,41.5667718191377,31.6109101868595,51.1945493594016,45.210608424337,34.4254658385093,55.03125,52.0062208398134,28.9338978680671,64.3713215623328,53.1829963711768,52.4943668319063,51.1512866015972,25.7241367556328,34.5230689476412,54.7209181011998,48.7133984028394,50.99533437014,61.83552055993,25.1180555555555,50.8005628378879,60.3918495297806,61.3036565977743,48.3973931718877,25.6053142260038,33.9791666666667,52.7401445711305,60.8829676071056,57.0741901776385,52.4033816425121,52.7001488095238,27.8971962616822,51.8685300207039,50.5195147679325,60.4284221525601,59.4003801624331,61.2337998963194,55.8479532163743,62.65625,30.0467289719626,60.4127481713689,26.5665976535541,62.9195817347476,62.3564753004006,51.1715914981856,22.4225540450189,48.2133571057128,38.7383177570093,18.4981684981684,50.4273124490854,54.7152560083595,35.7501681991478,24.5220679703437,25.1768920734438,57.2561293688054,60.7718594458064,29.5096726190475,44.364955935718,27.6415802914225,55.474297827239,63.077154912598,60.6750392464678,23.6941848390446,50.4687847145079,53.1540224785566,40.7152746872373,37.1049098580744,52.4157594608606,52.1458333333333,26.454861111111,28.9648033126293,63.6081162024558,51.3676547061883,63.4320739250317,56.858774662513,57.3923611111111,63.8530183727034,0,53.018345448252,53.3565074381401,51.0960527290232,60.6824146981628,53.0364583333333,62.765899122807,60.6799336650083,48.0124223602484,63.625,57.8143307796305,26.562996031746,24.2242464637487,24.2062253918728,48.1288819875776,50.6669624371488,55.7798643714137,25.3437499999999,27.7951118044721,54.5002616431188
"Suarbe-127",35.0761154855643,37.0136278195488,35.3726708074534,38.9492936004564,18.8069073783359,49.9843505477309,48.6049107142857,36.6437799926172,35.8528674627746,26.3003095975232,48.8136353442476,45.7374904342245,32.6283048211508,47.0569928758905,44.6311566748384,40.7404090162711,40.5490767735665,46.916276651066,51.2182477967859,53.6534018928385,46.9953755780527,36.5263935031377,35.3733598702639,38.7346091084409,39.2149491375497,37.8076013013901,42.365005192108,54.3541666666667,47.6764386536374,50.50983436853,44.7244684037137,37.6581764488741,42.507986033727,35.8705587498157,45.1865450229936,53.3723348933957,49.499484004128,23.7991557431681,43.3981667784484,41.5666840549469,49.5160455486543,53.9410537297861,38.3738758661359,51.8161396232936,45.6060606060606,25.0858337065233,37.6731096793305,34.3444986690328,33.0639581953337,47.4737945492662,52.8601472134595,34.0350877192982,42.8275198104125,49.8783724015922,28.6180848700289,36.7781469176818,53.6430810568742,50.5925756884224,28.7100103199174,20,27.9559192097891,52.175103112111,50.7692875599852,23.2061266874351,36.6685095090668,26.9350313768918,42.7461810220431,52.1559702214929,31.0706914344685,42.1885446846445,44.0302893309223,38.1277224067921,54.7727272727273,51.1133363002522,31.588785046729,42.6275908179184,39.3348214285714,34.9769030419185,34.8929867436866,53.0326594090202,21.0936925001839,35.440319960005,42.1283708491196,41.9246646026831,43.3370190181335,38.0286168521462,44.5382507590906,53.1884057971015,41.9374489265285,51.8339967565974,48.7181790955376,44.4590869939707,35.0127856639484,53.3592938733126,40.1126192948622,48.3924874297545,54.3887147335423,29.7368421052631,26.5173611111111,52.9394887845592,51.1684924360981,55.9125121096952,34.8555085060545,42.4630286897367,50.3245067497404,40.0292850990525,53.1676040494938,29.8045430533544,49.553101997897,44.9910714285714,53.1632541026951,26.2202840950908,34.9100692908742,47.3272606087536,50.7658165952005,34.2337461300309,37.0872274143302,51.2949252201589,50.3199174406605,48.1768388106416,37.3554025031474,49.5720971696011,37.3654244306418,36.5769173713099,50.2918346021794,53.018345448252,0,28.0338541666666,36.0583241048357,40.8608058608058,37.4309412723099,47.7595628415301,44.977212006915,38.781512605042,49.4496365524403,39.462788259958,51.8194629876873,51.6740494647471,52.7017504821243,38.8151751928842,35.3702884662637,26.1124730703514,50.1432420933201,50.1869158878505,32.1577847439916
"Sunbilla-128",37.4701436130007,35.9117112848456,36.3328116849243,39.2110688824303,25.4430379746835,50.329477742727,50.1319835020623,35.8215962441314,36.138474110393,27.8089304257528,49.4620253164557,45.7743693088521,33.1678857540926,46.5474303826126,44.5013477088948,42.0300157977883,39.9389692585895,47.5524109014675,51.6718913270637,54.9106203995794,45.8465608465608,35.414710485133,35.5278211128445,37.9748822605965,39.5758116038927,37.2274387063119,42.4512222471406,55.3543307086614,46.776135741653,51.6275430359937,45.4133754607688,37.6770833333333,42.7351003294399,36.4583333333333,45.0441749026655,54.4619422572178,50.3562142485699,30.1147626499739,43.9214360823193,41.4475690538682,52.7882107459572,54.2586750788644,40.8216328653146,53.7639946260636,46.4680658993455,19.3325834270716,38.2001044932079,37.037037037037,37.1287422925488,47.289029535865,54.3349231584526,36.9765625,42.7349280870407,51.7056682267291,28.3594566353187,36.8593749999999,54.9574964266908,51.3687600644123,22.0202808112324,26.3301536830948,33.0421216848673,55.0476190476191,52.3125,29.9686028257456,37.7015080603224,31.4270833333333,44.3187802192541,52.4598183088749,31.7576703068122,43.9323150643905,43.729399255715,38.1059027777778,56.0874144286467,52.5327053898483,30.8133054684778,43.426924228811,36.7505241090146,33.8247529901196,34.9634273772204,53.1347962382445,27.8960836671116,38.030888030888,42.8593855124467,41.8876755070202,44.5998203564506,40.892094017094,44.6775638154948,53.3646322378717,43.0345911949685,52.4905281925563,49.513998943476,45.2418154761905,35.6419890873015,55.3375196232339,40.134970393591,49.4940010432968,53.8132911392405,33.8169526781071,29.0521184851893,52.5236593059937,54.1876971608833,57.3133543638276,35.5293501048217,42.2622152669101,51.8628990057562,43.2157738095238,54.7407407407407,35.0844363304427,50.6606606606607,44.6561679790026,53.6163896962019,31.3728549141965,33.3719634499665,47.5806090461263,53.0975092739799,34.15625,36.8602825745682,53.0054072911216,50.9516380655226,47.534174553102,36.1703239289446,50.8395727263652,36.9926969222743,36.6169544740973,50.6898367561875,53.3565074381401,28.0338541666666,0,35.65625,42.0950876401113,38.5133020344287,48.015610217597,45.6211869107044,38.6999479979199,50.2721088435374,41.8559605564359,53.6342229199372,54.3385416666667,55.3375196232339,36.8665032315578,34.9819230864472,32.0118298891884,54.632250174703,52.40790655885,32.9022082018927
